name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Joe Tietjen,Jr,UNC Asheville,INF,243,0.445,55.166,21.389,0.981,0.428,0.553,0.344,0.209,0.403,0.198,0.107,0.041
Roger Gonzales,Sr,Winthrop,C,241,0.445,54.712,21.213,0.978,0.444,0.534,0.338,0.196,0.356,0.116,0.129,0.029
James Fowlkes,Sr,USC Upstate,OF,210,0.445,47.675,18.485,0.992,0.424,0.568,0.339,0.229,0.424,0.248,0.1,0.043
Niko Hulsizer,Fr,Morehead St.,OF,129,0.445,29.286,11.355,0.989,0.403,0.586,0.345,0.241,0.432,0.233,0.07,0.039
Logan Sherer,Jr,Charlotte,INF,255,0.444,57.659,22.214,0.986,0.412,0.574,0.336,0.238,0.38,0.184,0.11,0.047
Dan Swain,Jr,Siena,OF,213,0.444,48.162,18.555,0.968,0.437,0.531,0.311,0.22,0.333,0.122,0.131,0.028
Keith Skinner,Sr,North Florida,C,257,0.444,58.111,22.388,0.957,0.471,0.486,0.382,0.104,0.395,0.054,0.14,0.008
Boomer Synek,Sr,Evansville,C,255,0.444,57.659,22.214,0.957,0.443,0.514,0.341,0.173,0.356,0.086,0.122,0.024
Ryan Helgren,Jr,UT Martin,INF,160,0.444,36.178,13.938,0.97,0.425,0.545,0.321,0.224,0.37,0.181,0.131,0.038
Stijn Van Der Meer,Sr,Lamar University,INF,256,0.443,57.653,22.069,0.918,0.477,0.441,0.376,0.065,0.395,0.059,0.148,0.004
Collin Woody,Sr,UNC Greensboro,INF,284,0.443,63.959,24.483,0.994,0.423,0.571,0.349,0.222,0.372,0.151,0.092,0.035
Jarett Rindfleish,Jr,Ball St.,C,233,0.443,52.473,20.086,0.949,0.446,0.503,0.307,0.196,0.35,0.172,0.137,0.03
Craig Brinkerhoff,Sr,Utah Valley,OF,239,0.443,53.824,20.603,0.975,0.414,0.561,0.33,0.231,0.369,0.172,0.071,0.046
Kyle Wood,Sr,Purdue,INF,237,0.443,53.374,20.431,0.964,0.435,0.529,0.27,0.259,0.31,0.215,0.139,0.051
Hunter Owen,Jr,Indiana St.,INF,264,0.443,59.455,22.759,0.963,0.436,0.527,0.35,0.177,0.388,0.136,0.076,0.023
Vince Fernandez,Jr,UC Riverside,OF,250,0.442,56.075,21.325,0.957,0.448,0.509,0.35,0.159,0.445,0.232,0.12,0.032
Aaron Arruda,So,Fresno St.,OF,223,0.442,50.019,19.022,0.98,0.413,0.567,0.32,0.247,0.386,0.233,0.094,0.049
Nick Yarnall,Jr,Pittsburgh,OF,210,0.442,47.103,17.913,0.989,0.433,0.556,0.309,0.247,0.31,0.133,0.162,0.052
Zach Lavy,Sr,Missouri,INF,241,0.442,54.056,20.557,0.997,0.394,0.603,0.332,0.271,0.42,0.249,0.05,0.033
Ryan Brennan,Jr,Fairleigh Dickinson,OF,181,0.442,40.598,15.439,0.969,0.425,0.544,0.342,0.202,0.364,0.116,0.11,0.033
Austin Listi,Jr,DBU,OF,220,0.442,49.346,18.766,0.984,0.409,0.575,0.298,0.277,0.333,0.186,0.114,0.045
Michael Fuhrman,Sr,Niagara,INF,218,0.441,48.699,18.397,0.92,0.477,0.443,0.357,0.086,0.433,0.156,0.124,0.005
David Geary,Sr,VMI,INF,248,0.441,55.401,20.929,0.981,0.419,0.562,0.32,0.242,0.369,0.157,0.125,0.024
Tanner Morache,Sr,Dixie St.,INF,258,0.441,57.635,21.773,0.972,0.434,0.538,0.381,0.157,0.418,0.112,0.085,0.012
Cameron Whitehead,Jr,Furman,C,124,0.441,27.701,10.465,0.944,0.435,0.509,0.34,0.169,0.438,0.234,0.113,0.032
Antonio Chavarria,Sr,California Baptist,INF,253,0.44,56.289,21.122,0.995,0.403,0.592,0.321,0.271,0.316,0.13,0.115,0.059
Dalton Blaser,Sr,Cal St. Fullerton,INF,236,0.44,52.506,19.702,0.947,0.462,0.485,0.359,0.126,0.376,0.076,0.127,0.017
Branden Boggetto,Sr,Southeast Mo. St.,INF,291,0.44,64.743,24.294,0.948,0.44,0.508,0.339,0.169,0.401,0.172,0.124,0.017
Zach Remillard,Sr,Coastal Carolina,INF,323,0.439,71.569,26.672,0.997,0.387,0.61,0.341,0.269,0.415,0.254,0.062,0.059
Jes Staples,Sr,Bellarmine,OF,229,0.439,50.741,18.91,0.955,0.432,0.523,0.362,0.161,0.38,0.07,0.087,0.017
Jake Sandlin,Sr,Southern Miss.,OF,280,0.439,62.042,23.122,0.969,0.429,0.54,0.353,0.187,0.413,0.164,0.125,0.025
Aj Zarozny,Sr,Bryant,OF,150,0.439,33.237,12.387,0.956,0.433,0.523,0.354,0.169,0.407,0.14,0.067,0.013
Matt Pita,Fr,VMI,INF,238,0.439,52.735,19.653,0.983,0.391,0.592,0.322,0.27,0.413,0.265,0.071,0.046
Keaton Wright,Jr,SIUE,INF,204,0.439,45.202,16.846,0.956,0.426,0.53,0.362,0.168,0.388,0.103,0.078,0.025
Tyler Selesky,Sr,FGCU,INF,279,0.438,61.567,22.786,0.966,0.423,0.543,0.317,0.226,0.314,0.104,0.133,0.043
Griffin Helms,So,Kennesaw St.,C,126,0.438,27.804,10.29,0.959,0.444,0.515,0.376,0.139,0.5,0.254,0.103,0.032
Robbie Thorburn,Jr,UNCW,OF,252,0.438,55.609,20.581,0.944,0.433,0.511,0.364,0.147,0.42,0.143,0.083,0.012
Jackson Cramer,Jr,West Virginia,INF,242,0.438,53.402,19.764,0.956,0.421,0.535,0.3,0.235,0.381,0.244,0.132,0.037
Preston Palmeiro,Jr,NC State,INF,275,0.438,60.684,22.459,0.961,0.422,0.539,0.337,0.202,0.376,0.153,0.105,0.033
Jose Garcia,Jr,UTRGV,C,206,0.438,45.458,16.824,0.924,0.447,0.477,0.369,0.108,0.394,0.068,0.087,0.0
Mitch Longo,Jr,Ohio,OF,244,0.437,53.622,19.706,0.934,0.467,0.467,0.36,0.107,0.379,0.078,0.102,0.012
Alex Kowalczyk,Sr,Pittsburgh,C,217,0.437,47.688,17.525,0.984,0.415,0.569,0.315,0.254,0.331,0.138,0.092,0.041
Garrett Mcmullen,Sr,SFA,OF,257,0.437,56.479,20.756,0.975,0.42,0.555,0.353,0.202,0.359,0.086,0.086,0.031
Alex Lee,Sr,Samford,INF,278,0.437,61.094,22.452,0.955,0.432,0.523,0.335,0.188,0.34,0.101,0.126,0.04
Jabari Richards,Fr,Furman,OF,185,0.437,40.656,14.941,1.011,0.384,0.627,0.343,0.284,0.364,0.146,0.065,0.054
Tripp Shelton,So,UNC Greensboro,INF,149,0.436,32.609,11.898,0.963,0.416,0.547,0.359,0.188,0.413,0.141,0.087,0.02
Evan White,So,Kentucky,INF,249,0.436,54.495,19.884,0.953,0.418,0.535,0.376,0.159,0.44,0.169,0.056,0.02
Mitchell Mcgeein,Sr,Eastern Mich.,INF,230,0.436,50.337,18.367,0.971,0.426,0.545,0.283,0.262,0.301,0.196,0.143,0.057
Julian Jones,N/A,Ark.-Pine Bluff,DH,119,0.436,26.044,9.503,0.969,0.395,0.574,0.343,0.231,0.427,0.244,0.067,0.042
Anthony Massicci,Sr,Canisius,INF,265,0.436,57.997,21.162,0.935,0.457,0.478,0.344,0.134,0.461,0.219,0.174,0.008
Jack Labosky,So,Duke,INF,241,0.436,52.744,19.245,0.945,0.427,0.518,0.29,0.228,0.358,0.224,0.133,0.033
Will Schneider,Jr,Morehead St.,OF,271,0.436,59.31,21.641,0.965,0.406,0.559,0.343,0.216,0.351,0.092,0.07,0.037
Dominic Fazio,Sr,High Point,INF,238,0.436,52.087,19.005,0.926,0.441,0.485,0.325,0.16,0.372,0.147,0.16,0.021
Zach Kirtley,So,Saint Mary's (CA),INF,268,0.436,58.653,21.401,0.937,0.433,0.504,0.323,0.181,0.357,0.131,0.131,0.026
Nolan Lodden,Sr,Valparaiso,INF,285,0.436,62.374,22.759,0.921,0.449,0.472,0.356,0.116,0.439,0.179,0.126,0.004
Drew Mclaughlin,Jr,Dixie St.,INF,255,0.435,55.577,20.132,0.976,0.42,0.556,0.408,0.148,0.439,0.098,0.051,0.02
Casey Golden,Jr,UNCW,OF,169,0.435,36.833,13.342,0.962,0.408,0.554,0.311,0.243,0.374,0.237,0.101,0.053
Ben Spitznagel,Jr,UNC Greensboro,INF,290,0.435,63.205,22.895,0.922,0.448,0.474,0.385,0.089,0.416,0.072,0.086,0.003
Milton Rivera,So,N.C. A&T,INF,238,0.435,51.871,18.789,0.961,0.408,0.553,0.349,0.204,0.428,0.21,0.046,0.029
Joel Booker,Sr,Iowa,OF,263,0.435,57.32,20.763,0.954,0.422,0.532,0.37,0.162,0.402,0.11,0.061,0.019
Noah Cummings,So,Oral Roberts,INF,248,0.434,53.826,19.354,0.95,0.423,0.527,0.364,0.163,0.402,0.121,0.089,0.024
Joe Davis,Fr,Houston,INF,260,0.434,56.43,20.29,0.981,0.404,0.577,0.331,0.246,0.316,0.085,0.058,0.054
Trevor Ezell,So,Southeast Mo. St.,INF,304,0.434,65.98,23.724,0.903,0.457,0.446,0.326,0.12,0.385,0.148,0.174,0.016
Chris Thibideau,Jr,North Florida,OF,214,0.434,46.447,16.701,0.963,0.402,0.561,0.344,0.217,0.39,0.173,0.07,0.037
D. Thompson-Williams,Jr,South Carolina,OF,281,0.434,60.988,21.929,0.948,0.431,0.517,0.321,0.196,0.379,0.181,0.135,0.028
Corey Greeson,Jr,Kennesaw St.,INF,180,0.434,39.067,14.047,0.949,0.428,0.521,0.356,0.165,0.424,0.183,0.083,0.028
Michael Mccann,Jr,Seattle U,INF,168,0.434,36.463,13.111,0.909,0.464,0.445,0.319,0.126,0.367,0.113,0.22,0.012
Austin Edens,So,Samford,INF,266,0.434,57.733,20.759,0.989,0.391,0.598,0.311,0.287,0.324,0.192,0.083,0.071
Elliott Barzilli,Jr,TCU,INF,292,0.434,63.376,22.788,0.946,0.428,0.518,0.339,0.179,0.359,0.11,0.103,0.024
Tyler Gamble,Sr,Jacksonville St.,INF,272,0.434,59.035,21.227,0.957,0.412,0.545,0.284,0.261,0.325,0.206,0.176,0.044
Aaron Wilson,Sr,Hartford,INF,239,0.433,51.656,18.435,0.932,0.435,0.497,0.349,0.148,0.411,0.151,0.13,0.013
Seth Lancaster,So,Coastal Carolina,INF,229,0.433,49.494,17.663,0.954,0.445,0.509,0.326,0.183,0.394,0.183,0.175,0.031
Kramer Ferrell,Sr,Western Caro.,OF,271,0.433,58.572,20.903,0.932,0.424,0.508,0.34,0.168,0.38,0.144,0.055,0.03
Vincent Jackson,Sr,Tennessee,OF,248,0.433,53.601,19.129,0.942,0.435,0.507,0.333,0.174,0.365,0.149,0.113,0.032
Clayton Daniel,So,Jacksonville St.,INF,296,0.433,63.975,22.831,0.926,0.446,0.48,0.372,0.108,0.377,0.044,0.115,0.003
Jonathan Moroney,Sr,Texas A&M,OF,106,0.433,22.91,8.176,0.955,0.406,0.549,0.319,0.23,0.369,0.208,0.132,0.047
Connor Justus,Jr,Georgia Tech,INF,305,0.433,65.92,23.525,0.922,0.436,0.486,0.324,0.162,0.363,0.125,0.134,0.02
Brennan Morgan,Sr,Kennesaw St.,C,187,0.433,40.417,14.424,0.953,0.439,0.514,0.319,0.195,0.333,0.118,0.176,0.032
Stephen Smith,Jr,Texas Tech,OF,324,0.433,70.027,24.991,0.936,0.423,0.513,0.311,0.202,0.376,0.198,0.139,0.031
Tim Graul,Jr,Penn,C,158,0.433,34.149,12.187,0.949,0.405,0.544,0.309,0.235,0.327,0.127,0.12,0.038
Cooper Hummel,Jr,Portland,C,229,0.432,49.287,17.456,0.935,0.445,0.49,0.32,0.17,0.38,0.179,0.148,0.022
Dan Shea,Sr,Monmouth,OF,246,0.432,52.945,18.751,0.925,0.435,0.49,0.312,0.178,0.342,0.142,0.146,0.033
Brett Hash,Jr,Wofford,INF,244,0.432,52.515,18.599,0.946,0.418,0.528,0.303,0.225,0.379,0.23,0.152,0.037
Ty Russell,Sr,Alabama A&M,INF,157,0.432,33.79,11.967,0.94,0.42,0.52,0.288,0.232,0.358,0.242,0.172,0.045
Frankie Gregoire,Fr,Marist,OF,199,0.432,42.83,15.169,0.98,0.397,0.583,0.317,0.266,0.373,0.231,0.065,0.05
Jacen Nalesnik,Jr,Lehigh,OF,245,0.432,52.73,18.675,0.949,0.416,0.533,0.333,0.2,0.391,0.171,0.094,0.029
Sean Sutton,So,Seattle U,INF,250,0.431,53.579,18.829,0.895,0.456,0.439,0.337,0.102,0.372,0.1,0.164,0.008
Kyle London,Jr,Washington,OF,114,0.431,24.432,8.586,0.887,0.474,0.413,0.307,0.106,0.373,0.14,0.237,0.009
G.K. Young,Jr,Coastal Carolina,INF,327,0.431,70.082,24.629,0.962,0.391,0.571,0.337,0.234,0.375,0.196,0.07,0.055
Charley Gould,Sr,William & Mary,C,287,0.431,61.509,21.616,0.919,0.436,0.483,0.329,0.154,0.372,0.136,0.108,0.017
Ryan Fucci,Sr,Wright St.,OF,277,0.431,59.366,20.863,0.951,0.426,0.525,0.326,0.199,0.384,0.209,0.105,0.04
Richard Alamo,So,Texas Southern,INF,135,0.431,28.933,10.168,0.878,0.467,0.411,0.346,0.065,0.416,0.141,0.185,0.0
Brett Johnson,Jr,James Madison,INF,231,0.431,49.507,17.398,0.941,0.42,0.521,0.328,0.193,0.381,0.165,0.139,0.03
Dylan Burdeaux,Jr,Southern Miss.,OF,300,0.43,64.023,22.323,0.938,0.413,0.525,0.331,0.194,0.374,0.163,0.107,0.037
Cole Gruber,Sr,Omaha,OF,270,0.43,57.621,20.091,0.914,0.448,0.466,0.376,0.09,0.436,0.126,0.119,0.004
Cal Raleigh,Fr,Florida St.,C,276,0.43,58.901,20.537,0.942,0.431,0.511,0.301,0.21,0.333,0.167,0.152,0.036
Alex Lewis,Jr,Longwood,INF,252,0.43,53.779,18.751,0.941,0.413,0.528,0.369,0.159,0.407,0.123,0.052,0.02
Matt Hopfner,Jr,Northwestern,OF,231,0.43,49.298,17.189,0.904,0.437,0.467,0.352,0.115,0.42,0.156,0.104,0.009
Dakota Dean,Jr,New Orleans,OF,257,0.43,54.846,19.123,0.921,0.428,0.493,0.321,0.172,0.358,0.132,0.14,0.019
Hunter Swilling,Jr,Samford,P,300,0.429,63.751,22.051,0.95,0.393,0.557,0.292,0.265,0.346,0.217,0.107,0.04
Zach Gibbons,Sr,Arizona,OF,327,0.429,69.488,24.035,0.905,0.459,0.446,0.385,0.061,0.423,0.086,0.11,0.0
Jared Holley,Sr,New Mexico,INF,231,0.429,49.088,16.979,0.915,0.437,0.478,0.337,0.141,0.363,0.069,0.121,0.004
Cody Bruder,Sr,Michigan,OF,251,0.429,53.338,18.449,0.919,0.43,0.489,0.374,0.115,0.441,0.151,0.06,0.008
Dylan Busby,So,Florida St.,INF,273,0.429,58.013,20.066,0.974,0.377,0.597,0.323,0.274,0.382,0.234,0.066,0.051
Jeren Kendall,So,Vanderbilt,OF,286,0.429,60.776,21.022,0.967,0.399,0.568,0.332,0.236,0.404,0.217,0.087,0.031
Brendan Mckay,So,Louisville,P,263,0.429,55.888,19.331,0.931,0.418,0.513,0.333,0.18,0.366,0.125,0.091,0.023
Greyson Jenista,Fr,Wichita St.,INF,207,0.429,43.988,15.215,0.92,0.449,0.471,0.326,0.145,0.357,0.13,0.15,0.024
Tommy Lane,Jr,Marshall,INF,253,0.429,53.763,18.596,0.949,0.435,0.514,0.296,0.218,0.378,0.281,0.146,0.051
Stevie Berman,Jr,Santa Clara,C,183,0.428,38.722,13.285,0.898,0.432,0.466,0.297,0.169,0.339,0.142,0.142,0.022
Conner Simonetti,Jr,Kent St.,INF,251,0.428,53.11,18.221,0.977,0.378,0.599,0.311,0.288,0.377,0.287,0.092,0.068
Ridge Smith,Jr,Austin Peay,C,247,0.428,52.264,17.931,0.953,0.401,0.552,0.294,0.258,0.322,0.182,0.142,0.045
Miles Mastrobuoni,Jr,Nevada,INF,287,0.428,60.728,20.835,0.917,0.443,0.474,0.364,0.11,0.43,0.139,0.132,0.0
Matt Fiedler,Jr,Minnesota,P,263,0.428,55.65,19.093,0.939,0.414,0.525,0.366,0.159,0.383,0.106,0.068,0.03
Hunter Fain,Fr,Morehead St.,C,184,0.428,38.934,13.358,0.916,0.44,0.476,0.32,0.156,0.387,0.179,0.141,0.022
Kyle Jackson,Jr,Elon,OF,252,0.428,53.322,18.294,0.95,0.405,0.545,0.273,0.272,0.319,0.23,0.147,0.048
Brian Miller,So,North Carolina,INF,269,0.428,56.919,19.528,0.904,0.435,0.469,0.345,0.124,0.388,0.108,0.126,0.007
Cole Metcalfe,Jr,Bellarmine,INF,219,0.428,46.339,15.898,0.942,0.416,0.526,0.372,0.154,0.386,0.073,0.068,0.009
Branden Berry,Sr,CSUN,OF,230,0.427,48.458,16.488,0.943,0.435,0.508,0.294,0.214,0.322,0.157,0.096,0.039
Blake Rowlett,Jr,ETSU,INF,236,0.427,49.722,16.918,0.924,0.424,0.5,0.311,0.189,0.331,0.127,0.169,0.034
Nathaniel Lowe,Jr,Mississippi St.,INF,283,0.427,59.625,20.288,0.918,0.428,0.49,0.348,0.142,0.379,0.11,0.113,0.018
Brad Macciocchi,Jr,Wright St.,OF,119,0.427,25.072,8.531,0.894,0.437,0.457,0.309,0.148,0.389,0.176,0.16,0.008
Cody Ramer,Sr,Arizona,INF,357,0.427,75.216,25.593,0.916,0.431,0.485,0.348,0.137,0.405,0.134,0.137,0.006
Danny Sullivan,Jr,Gardner-Webb,INF,241,0.427,50.776,17.277,0.946,0.398,0.548,0.348,0.2,0.376,0.141,0.066,0.037
Austin Upshaw,So,Kennesaw St.,INF,236,0.427,49.722,16.918,0.941,0.424,0.517,0.344,0.173,0.382,0.144,0.097,0.03
Zack Weigel,Sr,Seton Hall,OF,263,0.427,55.411,18.854,0.888,0.468,0.42,0.333,0.087,0.362,0.084,0.152,0.004
Jake Placzek,Sr,Nebraska,INF,268,0.427,56.464,19.212,0.903,0.448,0.455,0.286,0.169,0.35,0.194,0.209,0.022
Caleb Whalen,Sr,Portland,OF,168,0.427,35.396,12.044,0.95,0.399,0.551,0.304,0.247,0.374,0.232,0.095,0.03
Jake Smith,Fr,FGCU,INF,137,0.427,28.864,9.821,0.919,0.431,0.488,0.376,0.112,0.404,0.088,0.051,0.007
Eriq White,Fr,Alabama St.,INF,228,0.427,48.037,16.345,0.9,0.439,0.461,0.346,0.115,0.401,0.145,0.079,0.013
Jonah Hargroves,So,Jackson St.,DH,108,0.426,22.656,7.644,0.926,0.426,0.5,0.293,0.207,0.284,0.111,0.157,0.046
Kurtis Brown,Jr,Richmond,INF,214,0.426,44.893,15.147,0.914,0.43,0.484,0.342,0.142,0.377,0.112,0.107,0.014
Kyle Clement,Sr,Louisiana,OF,209,0.426,43.844,14.793,0.932,0.416,0.516,0.353,0.163,0.389,0.12,0.086,0.019
Austin Botello,Jr,New Mexico St.,OF,249,0.426,52.235,17.624,0.934,0.406,0.528,0.354,0.174,0.382,0.129,0.076,0.032
Kyle Vaas,Sr,Norfolk St.,INF,149,0.426,31.257,10.546,0.911,0.423,0.488,0.306,0.182,0.386,0.215,0.121,0.02
Daniel Pinero,Jr,Virginia,INF,253,0.426,53.074,17.907,0.911,0.435,0.476,0.332,0.144,0.371,0.119,0.15,0.012
Nick Patten,Fr,Delaware,INF,214,0.426,44.893,15.147,0.953,0.388,0.565,0.285,0.28,0.35,0.266,0.112,0.056
Hunter Allen,So,Alabama St.,C,140,0.426,29.369,9.909,0.951,0.393,0.558,0.317,0.241,0.33,0.143,0.057,0.05
Ford Proctor,Fr,Rice,INF,263,0.426,55.172,18.615,0.908,0.437,0.471,0.336,0.135,0.371,0.11,0.129,0.011
Aaron Maher,So,ETSU,OF,255,0.426,53.494,18.049,0.937,0.412,0.525,0.315,0.21,0.33,0.125,0.114,0.035
Carlos Ortiz,Jr,N.C. Central,OF,210,0.426,44.054,14.864,0.947,0.41,0.537,0.299,0.238,0.341,0.195,0.105,0.043
Troy Lewis,N/A,Southern U.,INF,193,0.426,40.488,13.661,0.913,0.425,0.488,0.331,0.157,0.386,0.166,0.083,0.021
Jack Hranec,Jr,Murray St.,INF,153,0.426,32.096,10.829,0.891,0.438,0.453,0.336,0.117,0.373,0.111,0.111,0.013
Zach Wood,Sr,Bryant,OF,216,0.426,45.313,15.289,0.923,0.426,0.497,0.324,0.173,0.359,0.148,0.12,0.032
Cedric Bell,Sr,Alcorn,INF,118,0.426,24.754,8.352,0.931,0.407,0.524,0.34,0.184,0.443,0.263,0.059,0.034
Brennon Anderson,So,BYU,INF,185,0.426,38.809,13.094,0.926,0.416,0.51,0.329,0.181,0.354,0.135,0.108,0.032
Troy Montgomery,Jr,Ohio St.,OF,287,0.426,60.207,20.314,0.912,0.446,0.466,0.297,0.169,0.328,0.143,0.174,0.028
Dylan Calhoun,Sr,North Ala.,OF,205,0.426,43.005,14.51,0.92,0.439,0.481,0.376,0.105,0.428,0.122,0.093,0.0
Corey Ray,Jr,Louisville,OF,307,0.426,64.403,21.73,0.955,0.41,0.545,0.31,0.235,0.312,0.134,0.117,0.049
Pavin Smith,So,Virginia,INF,268,0.425,55.978,18.726,0.934,0.418,0.516,0.332,0.184,0.33,0.086,0.134,0.03
Gerreck Jimenez,So,Texas Southern,INF,171,0.425,35.717,11.948,0.898,0.444,0.454,0.331,0.123,0.376,0.146,0.152,0.012
Elliot Mccummings,Sr,Jacksonville St.,C,243,0.425,50.756,16.979,0.906,0.42,0.486,0.333,0.153,0.418,0.198,0.103,0.016
Tyler Peyton,Sr,Iowa,P,246,0.425,51.383,17.189,0.918,0.411,0.507,0.335,0.172,0.384,0.142,0.114,0.016
Jaqueese Moore,N/A,Ark.-Pine Bluff,OF,208,0.425,43.446,14.534,0.862,0.457,0.405,0.347,0.058,0.41,0.135,0.091,0.005
Brett Kinneman,Fr,NC State,OF,163,0.425,34.046,11.389,0.931,0.405,0.526,0.296,0.23,0.366,0.233,0.147,0.037
Ben Bengtson,So,Hartford,INF,210,0.425,43.863,14.673,0.95,0.41,0.54,0.316,0.224,0.338,0.129,0.09,0.029
Rob Pescitelli,Sr,Quinnipiac,OF,233,0.425,48.667,16.28,0.888,0.442,0.446,0.299,0.147,0.356,0.18,0.163,0.021
Anthony Gatto,Sr,UMBC,INF,184,0.425,38.433,12.857,0.915,0.424,0.491,0.358,0.133,0.405,0.141,0.087,0.022
Bryce Macy,So,California Baptist,C,114,0.425,23.812,7.966,0.931,0.421,0.51,0.367,0.143,0.427,0.167,0.096,0.035
Hunter Holland,Fr,Belmont,INF,190,0.425,39.686,13.276,0.937,0.411,0.526,0.327,0.199,0.378,0.174,0.116,0.032
Sean Murphy,Jr,Wright St.,C,168,0.424,34.938,11.586,0.924,0.417,0.507,0.287,0.22,0.287,0.107,0.149,0.036
Nathan Bond,Sr,Bethune-Cookman,OF,198,0.424,41.177,13.655,0.901,0.439,0.462,0.355,0.107,0.361,0.051,0.116,0.015
Jaylon Bledsoe,Sr,Jackson St.,OF,107,0.424,22.252,7.379,0.892,0.449,0.443,0.329,0.114,0.362,0.093,0.15,0.009
Brent Rooker,So,Mississippi St.,INF,228,0.424,47.416,15.724,0.96,0.382,0.578,0.324,0.254,0.367,0.211,0.07,0.048
Devon Ortiz,Fr,USC Upstate,INF,106,0.424,22.044,7.31,0.916,0.406,0.51,0.354,0.156,0.393,0.104,0.047,0.009
Ivan Gonzalez,Fr,West Virginia,C,161,0.424,33.482,11.103,0.922,0.429,0.493,0.381,0.112,0.402,0.081,0.099,0.0
Martin Figueroa,Jr,Rhode Island,INF,248,0.424,51.575,17.103,0.942,0.399,0.543,0.327,0.216,0.333,0.093,0.081,0.032
Cody Brittain,Sr,USC Upstate,P,188,0.423,38.927,12.795,0.94,0.383,0.557,0.351,0.206,0.418,0.191,0.048,0.027
Tyler Neslony,Sr,Texas Tech,OF,276,0.423,57.148,18.784,0.936,0.399,0.537,0.307,0.23,0.343,0.174,0.116,0.036
Kipp Moore,So,Murray St.,INF,235,0.423,48.659,15.994,0.918,0.413,0.505,0.318,0.187,0.385,0.179,0.102,0.017
Jonathan Ramon,Sr,Evansville,INF,165,0.423,34.165,11.23,0.971,0.37,0.601,0.308,0.293,0.358,0.261,0.079,0.061
Ellington Hopkins,Jr,N.C. Central,INF,240,0.423,49.694,16.334,0.876,0.442,0.434,0.333,0.101,0.35,0.067,0.117,0.012
Carson Shaddy,So,Arkansas,C,239,0.423,49.487,16.266,0.927,0.406,0.521,0.332,0.189,0.403,0.218,0.096,0.033
Steve Serratore,Jr,Kansas St.,C,119,0.423,24.64,8.099,0.912,0.412,0.5,0.31,0.19,0.359,0.168,0.109,0.025
Olajide Oloruntimilehin,Fr,Texas Southern,OF,150,0.422,30.923,10.073,0.924,0.393,0.531,0.289,0.242,0.375,0.273,0.1,0.047
Nick Dawson,Sr,Southern Miss.,INF,246,0.422,50.713,16.519,0.9,0.427,0.473,0.328,0.145,0.36,0.098,0.138,0.008
Erik Ostberg,So,Hartford,C,239,0.422,49.27,16.049,0.879,0.448,0.431,0.34,0.091,0.385,0.121,0.155,0.008
Chance Shepard,Sr,NC State,OF,255,0.422,52.568,17.123,0.946,0.388,0.558,0.279,0.279,0.375,0.322,0.145,0.059
Sly Edwards,Sr,Charleston So.,OF,231,0.422,47.621,15.512,0.876,0.442,0.434,0.337,0.097,0.415,0.165,0.13,0.0
Alec Humphreys,Sr,Tarleton St.,INF,205,0.422,42.261,13.766,0.934,0.415,0.519,0.344,0.175,0.364,0.083,0.068,0.015
Tyler Beckwith,Sr,Richmond,INF,254,0.421,52.132,16.826,0.93,0.402,0.528,0.319,0.209,0.354,0.142,0.118,0.024
Ryne Sigmon,Jr,UNC Greensboro,INF,268,0.421,55.005,17.753,0.905,0.414,0.491,0.329,0.162,0.383,0.157,0.127,0.019
John Ruiz,Jr,Miami (FL),INF,287,0.421,58.905,19.012,0.913,0.422,0.491,0.342,0.149,0.415,0.185,0.132,0.014
Chandler Taylor,Fr,Alabama,OF,240,0.421,49.258,15.898,0.903,0.421,0.482,0.274,0.208,0.398,0.312,0.167,0.038
Gunnar Lambert,So,Fla. Atlantic,C,121,0.421,24.834,8.015,0.879,0.43,0.449,0.306,0.143,0.42,0.231,0.165,0.008
Trevor Craport,So,Georgia Tech,C,231,0.421,47.411,15.302,0.941,0.398,0.543,0.352,0.191,0.358,0.074,0.074,0.03
Tyler Ratliff,So,Marshall,C,219,0.421,44.948,14.507,0.953,0.374,0.579,0.327,0.252,0.36,0.196,0.055,0.055
Sean Ullrich,Jr,Louisiana Tech,OF,169,0.421,34.686,11.195,0.919,0.408,0.511,0.333,0.178,0.469,0.26,0.118,0.012
Micah Coffey,So,Minnesota,INF,242,0.421,49.669,16.031,0.925,0.401,0.524,0.333,0.191,0.382,0.161,0.095,0.029
Justin Paulsen,Jr,Missouri St.,INF,261,0.421,53.568,17.289,0.909,0.414,0.495,0.3,0.195,0.324,0.134,0.157,0.027
Spencer Gaa,Jr,Bradley,INF,213,0.421,43.717,14.11,0.926,0.404,0.522,0.333,0.189,0.335,0.061,0.075,0.023
Dalton Bowers,Sr,New Mexico,INF,255,0.42,52.106,16.661,0.887,0.435,0.452,0.294,0.158,0.375,0.196,0.18,0.016
Garrison Schwartz,So,Grand Canyon,OF,237,0.42,48.428,15.485,0.911,0.401,0.51,0.307,0.203,0.357,0.165,0.114,0.025
Randall Kanemaru,So,Columbia,INF,116,0.42,23.703,7.579,0.952,0.379,0.573,0.34,0.233,0.349,0.129,0.069,0.043
Tanner Hill,Sr,Texas St.,INF,264,0.42,53.945,17.249,0.95,0.367,0.583,0.321,0.262,0.325,0.14,0.064,0.057
