name,Yr,school,position,PA,wOBA,wRC,wRAA,OPS,OBP,SLG,BA,ISO,BABIP,K%,BB%,HR%
Gian Martellini,Jr,Boston College,C,205,0.336,25.472,-3.433,0.711,0.337,0.374,0.23,0.144,0.275,0.21,0.112,0.02
Lucas Nasonti,Fr,Youngstown St.,OF,147,0.336,18.266,-2.461,0.708,0.34,0.368,0.264,0.104,0.341,0.218,0.109,0.014
Zach Daniels,Fr,Tennessee,OF,119,0.335,14.676,-2.103,0.68,0.336,0.344,0.161,0.183,0.208,0.336,0.202,0.042
Blake Dunn,Fr,Western Mich.,C,163,0.335,20.102,-2.881,0.708,0.344,0.364,0.301,0.063,0.35,0.135,0.037,0.0
Jay Prather,Jr,North Florida,INF,219,0.335,27.008,-3.871,0.71,0.338,0.372,0.286,0.086,0.303,0.087,0.073,0.014
Zach Durfee,So,Siena,OF,148,0.335,18.252,-2.616,0.663,0.358,0.305,0.229,0.076,0.329,0.257,0.155,0.007
Adam Rapp,Jr,Morehead St.,INF,104,0.335,12.826,-1.838,0.74,0.308,0.432,0.253,0.179,0.317,0.279,0.077,0.038
Eric Santiago,So,Cincinnati,INF,169,0.335,20.842,-2.987,0.728,0.325,0.403,0.275,0.128,0.336,0.201,0.065,0.018
Blake Davis,Fr,UT Martin,C,215,0.335,26.515,-3.8,0.697,0.34,0.357,0.254,0.103,0.331,0.242,0.088,0.014
Thomas Russo,Sr,Holy Cross,INF,166,0.335,20.472,-2.934,0.681,0.367,0.314,0.279,0.035,0.394,0.259,0.084,0.0
Keil Krumwiede,So,Omaha,INF,186,0.335,22.939,-3.287,0.67,0.355,0.315,0.228,0.087,0.286,0.199,0.161,0.011
Kalen Puckett,Fr,Georgia St.,INF,105,0.335,12.949,-1.856,0.65,0.371,0.279,0.256,0.023,0.349,0.219,0.162,0.0
Chuckie Scales,Sr,Bucknell,OF,110,0.335,13.566,-1.944,0.683,0.364,0.319,0.298,0.021,0.406,0.227,0.091,0.0
Dayton Dugas,Jr,Wichita St.,OF,159,0.335,19.609,-2.81,0.724,0.314,0.41,0.25,0.16,0.307,0.239,0.069,0.031
Jeffrey  Jr. Mitchell,Jr,California,OF,120,0.335,14.799,-2.121,0.7,0.35,0.35,0.24,0.11,0.301,0.217,0.1,0.017
Connor Klemann,Jr,Penn St.,INF,204,0.335,25.158,-3.606,0.688,0.343,0.345,0.234,0.111,0.275,0.191,0.132,0.02
Rj Ruiz,Sr,A&M-Corpus Christi,INF,122,0.335,15.046,-2.156,0.635,0.377,0.258,0.237,0.021,0.297,0.164,0.139,0.0
Nate Favero,Sr,BYU,INF,213,0.335,26.268,-3.765,0.703,0.333,0.37,0.271,0.099,0.315,0.141,0.075,0.005
Nico Torino,Sr,Stetson,INF,121,0.335,14.922,-2.139,0.735,0.306,0.429,0.259,0.17,0.365,0.298,0.058,0.017
Paul Rufo,Sr,Binghamton,INF,197,0.335,24.295,-3.482,0.678,0.345,0.333,0.232,0.101,0.263,0.142,0.132,0.015
John Larocca,So,Monmouth,OF,168,0.335,20.719,-2.969,0.695,0.345,0.35,0.264,0.086,0.339,0.196,0.071,0.0
Tyler Serricchio,So,UNC Asheville,C,164,0.335,20.225,-2.899,0.653,0.36,0.293,0.226,0.067,0.345,0.305,0.128,0.006
Caleb Robinson,Sr,Western Caro.,INF,242,0.335,29.845,-4.277,0.739,0.31,0.429,0.242,0.187,0.293,0.248,0.07,0.037
Tyler Fitzgerald,So,Louisville,INF,288,0.335,35.518,-5.09,0.711,0.333,0.378,0.264,0.114,0.318,0.174,0.087,0.01
Brandon Alamo,Jr,Stony Brook,INF,127,0.335,15.662,-2.245,0.721,0.323,0.398,0.241,0.157,0.265,0.181,0.087,0.031
Tucker Rohde,So,North Dakota St.,INF,191,0.335,23.555,-3.376,0.697,0.34,0.357,0.269,0.088,0.314,0.152,0.094,0.01
Justin Kirkpatrick,Sr,Ball St.,INF,188,0.335,23.185,-3.323,0.704,0.335,0.369,0.25,0.119,0.339,0.255,0.09,0.016
Jake Crawford,Jr,Furman,INF,205,0.335,25.282,-3.623,0.723,0.327,0.396,0.276,0.12,0.32,0.185,0.044,0.024
Pat Meehan,Jr,Dayton,INF,233,0.335,28.735,-4.118,0.746,0.305,0.441,0.272,0.169,0.319,0.202,0.039,0.026
Jalyn Baker,Sr,Prairie View,INF,156,0.335,19.239,-2.757,0.734,0.321,0.413,0.275,0.138,0.302,0.141,0.064,0.019
Dylan Evans,So,La Salle,OF,114,0.334,13.953,-2.121,0.699,0.325,0.374,0.232,0.142,0.278,0.175,0.096,0.009
Alec Wilson,Jr,Stanford,OF,133,0.334,16.279,-2.474,0.706,0.338,0.368,0.272,0.096,0.333,0.18,0.098,0.008
Tommy Toal,Fr,La Salle,INF,124,0.334,15.177,-2.307,0.683,0.363,0.32,0.289,0.031,0.341,0.129,0.081,0.0
Jason Miller,Jr,Charleston So.,INF,209,0.334,25.581,-3.888,0.682,0.349,0.333,0.268,0.065,0.307,0.144,0.096,0.01
Jonathan Crimmin,So,Siena,OF,194,0.334,23.745,-3.609,0.684,0.351,0.333,0.267,0.066,0.323,0.175,0.119,0.005
Chad Roskelly,Sr,Michigan St.,C,165,0.334,20.195,-3.07,0.728,0.315,0.413,0.267,0.146,0.282,0.139,0.048,0.03
Blake Nelson,Jr,Michigan,INF,180,0.334,22.031,-3.349,0.67,0.35,0.32,0.248,0.072,0.322,0.2,0.1,0.0
Zachary Ardito,So,Hartford,INF,217,0.334,26.56,-4.037,0.721,0.332,0.389,0.295,0.094,0.308,0.06,0.065,0.0
Jassen Oliver,Sr,CSU Bakersfield,OF,188,0.334,23.01,-3.498,0.703,0.335,0.368,0.287,0.081,0.348,0.165,0.048,0.0
Jordan Stacy,Sr,Bethune-Cookman,C,165,0.334,20.195,-3.07,0.715,0.333,0.382,0.278,0.104,0.333,0.188,0.073,0.012
Coby Boulware,Fr,TCU,INF,239,0.334,29.252,-4.447,0.677,0.356,0.321,0.278,0.043,0.36,0.209,0.105,0.0
Mitchell Boe,Jr,Iowa,INF,183,0.334,22.398,-3.405,0.692,0.344,0.348,0.265,0.083,0.315,0.164,0.109,0.005
Garrett Matheny,Fr,Radford,C,186,0.334,22.766,-3.46,0.708,0.323,0.385,0.218,0.167,0.284,0.269,0.102,0.027
Jordan Bishop,Sr,Siena,INF,218,0.334,26.682,-4.056,0.7,0.339,0.361,0.278,0.083,0.302,0.106,0.087,0.009
Evan Warden,Jr,Purdue,INF,250,0.333,30.366,-4.884,0.677,0.348,0.329,0.251,0.078,0.3,0.156,0.096,0.004
Ty Johnson,Jr,Tulane,C,167,0.333,20.285,-3.262,0.675,0.353,0.322,0.282,0.04,0.372,0.222,0.09,0.0
Zach Humphreys,So,TCU,C,222,0.333,26.965,-4.337,0.633,0.369,0.264,0.225,0.039,0.255,0.104,0.158,0.0
Marc Giacalone,Sr,Saint Joseph's,INF,198,0.333,24.05,-3.868,0.665,0.348,0.317,0.234,0.083,0.27,0.131,0.126,0.005
Logan Denholm,So,UC Davis,C,193,0.333,23.443,-3.77,0.676,0.347,0.329,0.226,0.103,0.262,0.161,0.135,0.016
D.J. Lee,Jr,Richmond,INF,228,0.333,27.694,-4.454,0.69,0.346,0.344,0.251,0.093,0.281,0.149,0.101,0.013
Derek Marshall Jr.,Fr,New Mexico,INF,118,0.333,14.333,-2.305,0.73,0.305,0.425,0.245,0.18,0.303,0.246,0.059,0.025
Jack Mclaughlin,Sr,Presbyterian,P,227,0.333,27.573,-4.434,0.696,0.344,0.352,0.235,0.117,0.252,0.137,0.097,0.022
Will Morgan,Jr,Old Dominion,OF,172,0.333,20.892,-3.36,0.753,0.285,0.468,0.234,0.234,0.252,0.215,0.058,0.047
Will Prater,Fr,Western Caro.,INF,206,0.333,25.022,-4.024,0.68,0.354,0.326,0.293,0.033,0.397,0.238,0.087,0.0
Zac Repinski,Sr,Nebraska,OF,170,0.333,20.649,-3.321,0.701,0.335,0.366,0.255,0.111,0.312,0.212,0.1,0.018
Jake Pavletich,Jr,Cal St. Fullerton,INF,254,0.333,30.852,-4.962,0.688,0.358,0.33,0.281,0.049,0.339,0.165,0.067,0.0
Jake Macnichols,So,Santa Clara,C,175,0.333,21.256,-3.419,0.737,0.303,0.434,0.226,0.208,0.295,0.326,0.057,0.046
Landon Etzel,So,Houston,OF,146,0.333,17.734,-2.852,0.706,0.329,0.377,0.238,0.139,0.356,0.315,0.062,0.021
John Heilenbach,So,Villanova,INF,182,0.333,22.107,-3.555,0.664,0.346,0.318,0.242,0.076,0.396,0.335,0.082,0.0
Riley Pittman,Jr,Little Rock,INF,210,0.333,25.508,-4.102,0.712,0.348,0.364,0.228,0.136,0.262,0.195,0.105,0.024
Landon Kay,Sr,Furman,OF,203,0.333,24.657,-3.966,0.666,0.355,0.311,0.24,0.071,0.361,0.286,0.158,0.005
John Capra,Sr,Florida A&M,INF,236,0.333,28.666,-4.61,0.708,0.335,0.373,0.27,0.103,0.277,0.089,0.089,0.017
Dan Ryan,So,Fairfield,OF,152,0.333,18.463,-2.969,0.659,0.362,0.297,0.266,0.031,0.321,0.151,0.099,0.0
Jake Wilson,So,Bowling Green,OF,162,0.333,19.677,-3.165,0.681,0.364,0.317,0.29,0.027,0.378,0.21,0.099,0.0
Jack Duffy,So,Missouri St.,OF,232,0.333,28.18,-4.532,0.719,0.328,0.391,0.272,0.119,0.323,0.172,0.065,0.013
Jonathan Bennett,Sr,Maine,C,230,0.333,27.937,-4.493,0.685,0.343,0.342,0.256,0.086,0.345,0.257,0.104,0.013
Billy Cook,Fr,Pepperdine,INF,138,0.332,16.634,-2.824,0.673,0.348,0.325,0.248,0.077,0.322,0.203,0.138,0.0
Chris Winkel,So,UConn,OF,229,0.332,27.602,-4.687,0.704,0.328,0.376,0.262,0.114,0.374,0.297,0.074,0.017
Max Flower,So,California,OF,164,0.332,19.768,-3.356,0.709,0.329,0.38,0.287,0.093,0.375,0.238,0.067,0.006
Jason Fatzinger,Sr,Fairleigh Dickinson,OF,183,0.332,22.058,-3.745,0.712,0.311,0.401,0.246,0.155,0.3,0.23,0.06,0.027
Dylan Lemons,Sr,Tarleton St.,INF,163,0.332,19.647,-3.336,0.7,0.325,0.375,0.213,0.162,0.237,0.221,0.11,0.037
Brian Picone,So,Iona,INF,147,0.332,17.719,-3.008,0.708,0.32,0.388,0.269,0.119,0.34,0.19,0.061,0.0
Bret Huebner,Jr,Furman,INF,200,0.332,24.107,-4.093,0.696,0.345,0.351,0.293,0.058,0.325,0.11,0.07,0.005
Mike Foley,Sr,Rhode Island,OF,153,0.332,18.442,-3.131,0.671,0.353,0.318,0.264,0.054,0.321,0.17,0.105,0.0
Michael Smiciklas,Sr,Duke,OF,118,0.332,14.223,-2.415,0.631,0.364,0.267,0.211,0.056,0.322,0.28,0.102,0.0
Brett Bond,Sr,Missouri,C,237,0.332,28.567,-4.85,0.683,0.346,0.337,0.268,0.069,0.346,0.228,0.089,0.008
Paul Witt,So,VCU,INF,252,0.332,30.375,-5.157,0.686,0.345,0.341,0.277,0.064,0.292,0.079,0.063,0.008
Cade Sorrells,Jr,Lipscomb,INF,247,0.332,29.772,-5.055,0.68,0.348,0.332,0.228,0.104,0.236,0.085,0.162,0.012
Matt Iantosca,Sr,Marist,C,117,0.332,14.103,-2.394,0.713,0.333,0.38,0.28,0.1,0.346,0.179,0.085,0.009
Cole Frederick,Fr,Jacksonville St.,INF,230,0.332,27.723,-4.707,0.724,0.317,0.407,0.255,0.152,0.299,0.23,0.078,0.039
Ben Chally,Sr,Milwaukee,INF,238,0.332,28.687,-4.871,0.696,0.336,0.36,0.276,0.084,0.302,0.126,0.059,0.017
Sergio Robles,Jr,CSU Bakersfield,OF,107,0.332,12.897,-2.19,0.722,0.318,0.404,0.283,0.121,0.325,0.168,0.047,0.019
Jacob Crum,Jr,Central Mich.,OF,247,0.332,29.772,-5.055,0.695,0.336,0.359,0.277,0.082,0.337,0.158,0.073,0.0
Anthony Lepre,Jr,UC Riverside,C,154,0.332,18.562,-3.152,0.755,0.299,0.456,0.272,0.184,0.333,0.247,0.032,0.032
Ashanti Wheatley,Jr,Southern U.,OF,145,0.332,17.478,-2.967,0.655,0.345,0.31,0.19,0.12,0.263,0.269,0.138,0.014
Matthew Koehler,Jr,Western Caro.,OF,237,0.332,28.567,-4.85,0.718,0.312,0.406,0.241,0.165,0.28,0.207,0.08,0.03
Ryan Newman,Jr,Texas St.,INF,243,0.332,29.29,-4.973,0.698,0.329,0.369,0.233,0.136,0.262,0.173,0.119,0.025
Matt Smithwick,Jr,Santa Clara,OF,176,0.332,21.214,-3.602,0.709,0.318,0.391,0.225,0.166,0.33,0.33,0.062,0.028
Khalyd Cox,Jr,Savannah St.,OF,127,0.332,15.308,-2.599,0.705,0.323,0.382,0.236,0.146,0.311,0.268,0.102,0.024
Carson Breshears,Jr,Gonzaga,INF,214,0.332,25.794,-4.38,0.675,0.346,0.329,0.237,0.092,0.277,0.15,0.079,0.009
Parker Massman,Fr,Miami (OH),OF,176,0.332,21.214,-3.602,0.678,0.347,0.331,0.258,0.073,0.327,0.216,0.097,0.011
Colby Higgerson,So,Radford,INF,257,0.331,30.738,-5.499,0.685,0.35,0.335,0.254,0.081,0.329,0.214,0.121,0.004
Nick Massey,Jr,Youngstown St.,OF,126,0.331,15.07,-2.696,0.656,0.357,0.299,0.227,0.072,0.276,0.198,0.175,0.008
P.J. Defilippo,Sr,Sacred Heart,INF,206,0.331,24.639,-4.407,0.67,0.354,0.316,0.264,0.052,0.312,0.16,0.126,0.005
Keaton Smith,Jr,Nevada,INF,113,0.331,13.515,-2.418,0.717,0.319,0.398,0.226,0.172,0.375,0.381,0.097,0.027
Josh Minjarez,Jr,UT Arlington,INF,240,0.331,28.705,-5.135,0.709,0.325,0.384,0.265,0.119,0.28,0.104,0.071,0.017
Dominic Paolo,Fr,New York Tech,INF,127,0.331,15.19,-2.717,0.688,0.346,0.342,0.308,0.034,0.367,0.157,0.055,0.0
Logan Heiser,Sr,UCF,C,164,0.331,19.615,-3.509,0.638,0.36,0.278,0.214,0.064,0.273,0.177,0.128,0.0
Dillon Dingler,Fr,Ohio St.,C,204,0.331,24.399,-4.365,0.697,0.328,0.369,0.244,0.125,0.269,0.142,0.103,0.02
Carlos Williams,Sr,Memphis,OF,120,0.331,14.353,-2.567,0.657,0.35,0.307,0.248,0.059,0.291,0.125,0.067,0.0
Jacob Raby,So,N.C. Central,OF,161,0.331,19.256,-3.445,0.602,0.373,0.229,0.178,0.051,0.282,0.292,0.193,0.006
Oakland Scanlan,Jr,Milwaukee,INF,159,0.331,19.017,-3.402,0.697,0.34,0.357,0.257,0.1,0.363,0.302,0.082,0.019
Mac Wilson,Sr,North Florida,INF,176,0.331,21.05,-3.766,0.666,0.358,0.308,0.267,0.041,0.311,0.142,0.119,0.006
Michael Anatasia,Jr,NJIT,OF,208,0.331,24.878,-4.45,0.69,0.332,0.358,0.231,0.127,0.314,0.264,0.13,0.014
Duncan Hewitt,So,Butler,C,118,0.331,14.113,-2.525,0.69,0.331,0.359,0.252,0.107,0.371,0.28,0.085,0.0
Ryan Haug,Sr,Arizona,C,164,0.331,19.615,-3.509,0.633,0.372,0.261,0.235,0.026,0.275,0.122,0.116,0.0
Cole Daily,Jr,Notre Dame,INF,261,0.331,31.217,-5.584,0.709,0.33,0.379,0.268,0.111,0.313,0.165,0.092,0.011
Duncan Hunter,Fr,Jacksonville,OF,129,0.331,15.429,-2.76,0.702,0.333,0.369,0.27,0.099,0.424,0.333,0.062,0.016
Bennett Hostetler,So,North Dakota St.,INF,233,0.331,27.868,-4.985,0.662,0.348,0.314,0.225,0.089,0.268,0.15,0.124,0.004
Logan Carter,Sr,North Ala.,C,136,0.33,16.14,-3.036,0.671,0.346,0.325,0.254,0.071,0.322,0.191,0.096,0.0
Kyle Winkler,So,Miami (OH),INF,185,0.33,21.955,-4.13,0.662,0.351,0.311,0.232,0.079,0.304,0.216,0.07,0.005
Brady Lindsly,So,Oklahoma,C,202,0.33,23.972,-4.51,0.692,0.337,0.355,0.262,0.093,0.333,0.203,0.114,0.005
Brian Goulard,Jr,Fordham,INF,218,0.33,25.871,-4.867,0.677,0.349,0.328,0.28,0.048,0.331,0.138,0.073,0.0
Austin Black,Sr,Harvard,OF,134,0.33,15.902,-2.992,0.686,0.343,0.343,0.25,0.093,0.298,0.194,0.142,0.015
Drew Ober,So,Charlotte,OF,258,0.33,30.618,-5.76,0.715,0.322,0.393,0.286,0.107,0.306,0.112,0.019,0.016
Max Burt,Sr,Northeastern,INF,255,0.33,30.262,-5.693,0.699,0.337,0.362,0.272,0.09,0.31,0.145,0.051,0.012
John Trousdale,So,Alabama,INF,111,0.33,13.173,-2.478,0.704,0.306,0.398,0.214,0.184,0.253,0.189,0.099,0.018
Kyle Battle,So,Old Dominion,OF,206,0.33,24.447,-4.599,0.7,0.33,0.37,0.272,0.098,0.316,0.16,0.078,0.01
Brock Hallum,Jr,LIU,C,156,0.33,18.513,-3.483,0.69,0.333,0.357,0.233,0.124,0.262,0.179,0.135,0.019
Alex Boxwell,Sr,Minnesota,OF,203,0.33,24.091,-4.532,0.722,0.31,0.412,0.258,0.154,0.306,0.227,0.069,0.03
Bennett Mccaskill,Fr,Dartmouth,C,121,0.33,14.36,-2.701,0.72,0.322,0.398,0.245,0.153,0.309,0.223,0.124,0.025
Grayson Byrd,Jr,Clemson,INF,169,0.33,20.056,-3.773,0.747,0.308,0.439,0.243,0.196,0.257,0.213,0.071,0.053
Milton Rivera,Sr,N.C. A&T,INF,222,0.33,26.346,-4.956,0.721,0.315,0.406,0.264,0.142,0.301,0.18,0.059,0.023
Luke Watson,Jr,Northwestern St.,INF,225,0.33,26.702,-5.023,0.688,0.338,0.35,0.275,0.075,0.325,0.169,0.071,0.009
Spencer Hemphill,Sr,La.-Monroe,C,186,0.33,22.073,-4.153,0.67,0.339,0.331,0.183,0.148,0.219,0.237,0.161,0.027
Jesse Forestell,Jr,Western Mich.,C,220,0.33,26.108,-4.912,0.66,0.355,0.305,0.236,0.069,0.28,0.141,0.155,0.005
Christian Koss,So,UC Irvine,INF,224,0.33,26.583,-5.001,0.709,0.33,0.379,0.287,0.092,0.359,0.196,0.062,0.004
Jamey Smart,Sr,LMU (CA),OF,237,0.33,28.126,-5.291,0.705,0.329,0.376,0.275,0.101,0.292,0.101,0.055,0.017
Luke Bowerbank,Jr,Rutgers,OF,171,0.33,20.293,-3.818,0.673,0.357,0.316,0.303,0.013,0.324,0.064,0.07,0.0
Bryce Feist,Jr,Dixie St.,INF,137,0.33,16.258,-3.059,0.712,0.321,0.391,0.243,0.148,0.273,0.19,0.088,0.029
Chris Prescott,Sr,Cal St. Fullerton,OF,125,0.33,14.834,-2.791,0.685,0.336,0.349,0.257,0.092,0.302,0.176,0.072,0.016
Justen Voghel,So,Massachusetts,OF,133,0.33,15.784,-2.969,0.689,0.338,0.351,0.272,0.079,0.309,0.143,0.053,0.008
Hunter Parker,Sr,ETSU,OF,176,0.33,20.887,-3.929,0.664,0.347,0.317,0.225,0.092,0.273,0.188,0.148,0.011
Xane Washington,Fr,Nicholls St.,OF,226,0.33,26.82,-5.046,0.713,0.336,0.377,0.277,0.1,0.349,0.195,0.071,0.0
Jackson Webb,So,UCF,INF,113,0.33,13.41,-2.523,0.656,0.363,0.293,0.272,0.021,0.352,0.204,0.124,0.0
Drew Dickerson,Jr,Youngstown St.,INF,221,0.33,26.227,-4.934,0.663,0.357,0.306,0.28,0.026,0.34,0.163,0.113,0.0
Hunter Smith,Jr,William & Mary,C,231,0.33,27.414,-5.157,0.731,0.299,0.432,0.254,0.178,0.294,0.234,0.052,0.039
Ross Puskarich,Sr,San Francisco,INF,246,0.33,29.194,-5.492,0.703,0.321,0.382,0.253,0.129,0.298,0.199,0.065,0.02
Ryan Kreidler,So,UCLA,INF,207,0.33,24.566,-4.621,0.676,0.343,0.333,0.222,0.111,0.282,0.237,0.15,0.014
Jarrett Norman,Jr,N.C. A&T,C,113,0.329,13.305,-2.628,0.678,0.327,0.351,0.227,0.124,0.28,0.195,0.097,0.009
Anthony Gomez,Jr,UTRGV,INF,249,0.329,29.318,-5.791,0.676,0.337,0.339,0.252,0.087,0.325,0.213,0.092,0.008
Mikey Riesner,Sr,Hofstra,INF,193,0.329,22.725,-4.488,0.696,0.326,0.37,0.272,0.098,0.397,0.295,0.052,0.005
Noah West,So,Ohio St.,INF,166,0.329,19.546,-3.86,0.647,0.355,0.292,0.223,0.069,0.308,0.241,0.157,0.006
Alex Tappen,Fr,Virginia,INF,236,0.329,27.788,-5.488,0.708,0.318,0.39,0.262,0.128,0.295,0.157,0.059,0.017
Evan Johnson,Sr,Northern Colo.,OF,227,0.329,26.728,-5.279,0.693,0.335,0.358,0.284,0.074,0.333,0.159,0.057,0.004
Nathan Webb,Fr,UC Riverside,INF,200,0.329,23.549,-4.651,0.694,0.315,0.379,0.232,0.147,0.281,0.195,0.095,0.015
Braden Rogers,Jr,Omaha,INF,213,0.329,25.08,-4.953,0.682,0.343,0.339,0.28,0.059,0.321,0.127,0.094,0.005
Jordan Westburg,Fr,Mississippi St.,INF,139,0.329,16.366,-3.233,0.705,0.317,0.388,0.248,0.14,0.322,0.252,0.072,0.014
Evan Haberle,Sr,Santa Clara,INF,129,0.329,15.189,-3.0,0.658,0.357,0.301,0.274,0.027,0.36,0.209,0.116,0.0
Matt Kelly,Jr,Portland,INF,217,0.329,25.55,-5.047,0.662,0.35,0.312,0.27,0.042,0.386,0.267,0.088,0.0
Mitch Mcintyre,Fr,BYU,P,148,0.329,17.426,-3.442,0.676,0.338,0.338,0.254,0.084,0.308,0.169,0.108,0.007
Colie Currie,Sr,Western Ky.,OF,216,0.329,25.433,-5.023,0.704,0.329,0.375,0.26,0.115,0.309,0.19,0.06,0.014
Alonzo Jones,Jr,Vanderbilt,INF,128,0.329,15.071,-2.977,0.702,0.32,0.382,0.236,0.146,0.316,0.25,0.109,0.016
